"sku_id","category","name","mrp","discountprecent","availablequantity","discountedsellingprice","weightingms","outofstock","quantity"
953,"Cooking Essentials","Popular Essentials Rice Flour",60.00,0.00,3,60.00,1000,False,1
954,"Cooking Essentials","Sunfeast Yippee! Pasta Treat - Sour Cream Onion",28.00,10.00,1,25.00,65,False,65
955,"Cooking Essentials","24 Mantra Organic Brown Sona Masoori Rice",95.00,0.00,6,95.00,1000,False,1
956,"Cooking Essentials","Happilo Premium Afghani Anjeer",365.00,29.00,2,256.00,200,False,200
957,"Cooking Essentials","Popular Essentials Chiroti Sooji",35.00,2.00,6,34.00,500,False,500
958,"Cooking Essentials","RRO Til Dil Premium Til Oil Bottle",330.00,10.00,5,294.00,1000,False,1
959,"Cooking Essentials","Popular Essentials Red Rajma",90.00,10.00,6,81.00,500,False,500
960,"Cooking Essentials","Cornitos Peanut - Premium Salted ",120.00,10.00,6,108.00,150,False,150
961,"Cooking Essentials","Popular Essentials Black Pepper",100.00,10.00,5,90.00,100,False,100
962,"Cooking Essentials","24 Mantra Organic Tur Dal - Split",130.00,7.00,6,120.00,500,False,500
963,"Cooking Essentials","Sugarfree Gold Low Calorie Sweetner",65.00,6.00,3,61.00,110,False,100
964,"Cooking Essentials","Ching's Secret Paneer Chilli Masala",10.00,0.00,2,10.00,20,False,20
965,"Cooking Essentials","Dabur Honey ",220.00,7.00,3,204.00,500,False,500
966,"Cooking Essentials","Sunfeast Yippee! Pasta Treat - Sour Cream Onion",28.00,17.00,3,23.00,65,False,65
967,"Cooking Essentials","Everest Tea Masala",55.00,9.00,2,50.00,50,False,50
968,"Cooking Essentials","Ching's Paneer Chilli Masala",44.00,0.00,4,44.00,60,False,60
969,"Cooking Essentials","Sunfeast YiPPee! Magic Masala Noodles",70.00,10.00,3,63.00,405,False,405
970,"Cooking Essentials","Everest Meat Masala Powder",74.00,9.00,3,67.00,100,False,100
971,"Cooking Essentials","Pillsbury Atta With Multigrains Wheat Grains",295.00,16.00,6,245.00,5000,False,5
972,"Cooking Essentials","Mother's Recipe Tamarind Paste",50.00,2.00,6,49.00,200,False,200
973,"Cooking Essentials","Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy",49.00,8.00,6,45.00,200,False,200
974,"Cooking Essentials","Popular Essentials Cloves (Lavang)",75.00,17.00,6,62.00,50,False,50
975,"Cooking Essentials","Sunfeast Yippee! Power Up Atta Noodles",96.00,15.00,6,81.00,280,False,280
976,"Cooking Essentials","Suhana Paneer Tikka Masala Mix",40.00,5.00,6,38.00,50,False,50
977,"Cooking Essentials","24 Mantra Turmeric Powder",35.00,2.00,6,34.00,100,False,100
978,"Cooking Essentials","24 Mantra Super Grain Quinoa",190.00,0.00,4,190.00,500,False,500
979,"Cooking Essentials","Everest Powder - Egg Curry Masala",40.00,2.00,6,39.00,50,False,50
980,"Cooking Essentials","Popular Essentials Pe Shah Jeera ",60.00,15.00,6,51.00,50,False,50
981,"Cooking Essentials","24 Mantra Organic Sattu Atta",95.00,0.00,6,95.00,500,False,500
982,"Cooking Essentials","Smith & Jones Pasta Masala",46.00,0.00,6,46.00,54,False,54
983,"Cooking Essentials","Weikfield Vanilla Custard Powder",142.00,9.00,3,128.00,500,False,500
984,"Cooking Essentials","Sugarfree Natura Low Calorie Sweetner ",300.00,10.00,3,270.00,42,False,42
985,"Cooking Essentials","Pillsbury Vanilla Custard Powder",37.00,2.00,6,36.00,100,False,100
986,"Cooking Essentials","24 Mantra Organic Rajma",145.00,0.00,6,145.00,500,False,500
987,"Cooking Essentials","Popular Essentials Broken Wheat/Daliya",35.00,2.00,6,34.00,500,False,500
988,"Cooking Essentials","Zorabian Chicken Smoked Ham",205.00,5.00,1,194.00,250,False,250
989,"Cooking Essentials","Smith & Jones Peri Peri Masala",99.00,0.00,6,99.00,75,False,75
990,"Cooking Essentials","Saffola Veggie Twist Masala Oats",195.00,12.00,2,171.00,500,False,500
991,"Cooking Essentials","Popular Essentials Urad Dal Split (Un-Polished)",85.00,9.00,5,77.00,500,False,500
992,"Cooking Essentials","Weikfield Baking Powder",22.00,0.00,6,22.00,50,False,50
993,"Cooking Essentials","Popular Essentials Bajra Whole",65.00,13.00,6,56.00,1000,False,1
994,"Cooking Essentials","Weikfield Veg Jelly Crystals - Strawberry",45.00,2.00,6,44.00,90,False,90
995,"Cooking Essentials","Weikfield Veg Jelly Crystals - Raspberry",45.00,2.00,6,44.00,90,False,90
996,"Cooking Essentials","Popular Essentials Masoor Dal Split (Un-Polished)",70.00,10.00,4,63.00,500,False,500
997,"Cooking Essentials","Popular Essentials Ajwain Whole",50.00,12.00,2,44.00,100,False,100
998,"Cooking Essentials","Popular Essentials Pista Salted (With Shell)",470.00,21.00,5,371.00,250,False,250
999,"Cooking Essentials","The Bake Shop Bread Crumbs",50.00,6.00,3,47.00,400,False,400
1000,"Cooking Essentials","Popular Essentials Horse Gram",40.00,10.00,4,36.00,500,False,500
1001,"Cooking Essentials","Hershey's Chocolate Syrup",95.00,0.00,4,95.00,200,False,200
1002,"Cooking Essentials","Godrej Yummiez Chilli Chicken Sausages ",160.00,10.00,3,144.00,250,False,250
1003,"Cooking Essentials","Everest Kasuri Methi",25.00,0.00,6,25.00,25,False,25
1004,"Cooking Essentials","Satyam Makhana",208.00,0.00,6,208.00,100,False,100
1005,"Cooking Essentials","Everest Tandoori Chicken Masala",39.00,2.00,5,38.00,50,False,50
1006,"Cooking Essentials","Weikfield Falooda Mix - Kesar Pista",49.00,2.00,3,48.00,200,False,200
1007,"Cooking Essentials","Weikfield Cocoa Powder",70.00,7.00,6,65.00,50,False,50
1008,"Cooking Essentials","Pantai Coconut Cream",150.00,4.00,4,143.00,400,False,400
1009,"Cooking Essentials","Popular Essentials Coriander Seeds",15.00,0.00,5,15.00,50,False,50
1010,"Cooking Essentials","Ching's Singapore Curry Instant Noodles",60.00,0.00,4,60.00,240,False,240
1011,"Cooking Essentials","Eastern Fish Masala",48.00,2.00,5,47.00,100,False,100
1012,"Cooking Essentials","Pillsbury Atta/Godihittu - Chakki Fresh",275.00,0.00,6,275.00,5000,False,5
1013,"Cooking Essentials","Oleev Smart Oil Fortified with VIT A, D, E & K (Pouch)",215.00,9.00,4,194.00,1000,False,1
1014,"Cooking Essentials","Everest Dry Ginger Powder",75.00,9.00,4,68.00,100,False,100
1015,"Cooking Essentials","Pillsbury Cooker Cake Mix - Choco",100.00,11.00,6,89.00,159,False,159
1016,"Cooking Essentials","Hersheys Chocolate Almond Syrup",200.00,0.00,2,200.00,450,False,450
1017,"Cooking Essentials","Satyam Nighties Spices  Chilli Pandi",56.00,7.00,5,52.00,100,False,100
1018,"Cooking Essentials","Popular Essentials Popular Essential Pista Salted (With Shell)",190.00,10.00,6,171.00,100,False,100
1019,"Cooking Essentials","Godrej Yummiez Chicken Punjabi Tikka ",295.00,9.00,6,266.00,360,False,360
1020,"Cooking Essentials","Popular Essentials Rozana Sona Masuri Raw Rice",350.00,10.00,5,312.00,5000,False,5
1021,"Cooking Essentials","24 Mantra Mustard Oil (Cold Pressed) ",350.00,10.00,6,312.00,1000,False,1
1022,"Cooking Essentials","24 Mantra Organic Black Pepper",170.00,7.00,6,157.00,100,False,100
1023,"Cooking Essentials","Popular Essentials Green Moong Whole",90.00,16.00,3,75.00,500,False,500
1024,"Cooking Essentials","24 Mantra Organic Masoor Dal - Split",95.00,7.00,6,88.00,500,False,500
1025,"Cooking Essentials","Praakritik Organic Natural Rock Salt",60.00,6.00,3,56.00,500,False,500
1026,"Cooking Essentials","24 Mantra Sunflower Oil (Cold Pressed) Pet Bottle",390.00,11.00,5,347.00,1000,False,1
1027,"Cooking Essentials","Ching's Secret Instant Noodles, Hot Garlic",60.00,0.00,4,60.00,240,False,240
1028,"Cooking Essentials","Saffola Everyday Peppy Tomato Masala Oats",195.00,12.00,6,171.00,500,False,500
1029,"Cooking Essentials","Dabur 100% Pure Honey - Worlds No.1",430.00,10.00,6,387.00,1000,False,1
1030,"Cooking Essentials","Popular Essentials Star Anise",70.00,10.00,5,63.00,25,False,25
1031,"Cooking Essentials","Ching's Secret Chicken 65 Masala - Chicken",10.00,0.00,5,10.00,20,False,20
1032,"Cooking Essentials","Cadbury Cocoa Powder",223.00,5.00,6,211.00,150,False,150
1033,"Cooking Essentials","Praakritik Natural Desi Gir Cow A2 Ghee",1450.00,10.00,6,1305.00,540,False,540
1034,"Cooking Essentials","Praakritik Organic Poha",120.00,6.00,5,112.00,500,False,500
1035,"Cooking Essentials","Praakritik Organic Natural Wild Forest Honey",160.00,6.00,4,150.00,200,False,200
1036,"Cooking Essentials","Popular Essentials Dry Dates (Kharak)",140.00,15.00,6,118.00,250,False,250
1037,"Cooking Essentials","Popular Essentials Kashmiri Red Rajma",95.00,6.00,4,89.00,500,False,500
1038,"Cooking Essentials","Dabur Hommade - Garlic Paste",50.00,6.00,6,47.00,200,False,200
1039,"Cooking Essentials","Dabur 100% Pure Honey",330.00,10.00,1,297.00,400,False,400
1040,"Cooking Essentials","Ching's Schezwan Fried Rice(Miracle Masala)",44.00,0.00,5,44.00,60,False,60
1041,"Cooking Essentials","Maggi Magic Cubes, Vegetarian Masala",35.00,2.00,1,34.00,40,False,40
1042,"Cooking Essentials","Everest Tandoori Chicken Masala",74.00,9.00,3,67.00,100,False,100
1043,"Cooking Essentials","Popular Essentials Red Poha",45.00,4.00,6,43.00,500,False,500
1044,"Cooking Essentials","Everest Kitchen King Masala",142.00,9.00,6,128.00,200,False,200
1045,"Cooking Essentials","Pillsbury Oven Cake Mix - Rich Chocolate",165.00,10.00,5,147.00,285,False,285
1046,"Cooking Essentials","Eastern Super Garam Masala",74.00,6.00,2,69.00,200,False,200
1047,"Cooking Essentials","Maggi Magic Cubes Extra Chicken",40.00,2.00,6,39.00,48,False,48
1048,"Cooking Essentials","Satyam Nighties Spices  Chilli Kashmiri",102.00,6.00,6,95.00,100,False,100
1049,"Cooking Essentials","Eastern Cumin Powder",49.00,2.00,6,48.00,100,False,100
1050,"Cooking Essentials","Popular Essentials Urad Gola White(Un-Polished)",90.00,10.00,6,81.00,500,False,500
1051,"Cooking Essentials","24 Mantra Organic Chana Dal",95.00,6.00,5,89.00,500,False,500
1052,"Cooking Essentials","Delight Nuts Cashew Roasted & Salted",425.00,20.00,6,340.00,200,False,200
1053,"Cooking Essentials","Popular Essentials Mace/Javitri",90.00,10.00,3,81.00,20,False,20
1054,"Cooking Essentials","Dlicia Whip Topping Bottle",235.00,27.00,5,171.00,1000,False,1
1055,"Cooking Essentials","Mother's Recipe Paste Ginger & Garlic",76.00,10.00,4,68.00,300,False,300
1056,"Cooking Essentials","24 Mantra Groundnut Oil (Cold Pressed) Pet Bottle",410.00,10.00,6,369.00,1000,False,1
1057,"Cooking Essentials","Satyam Pulses Masur Dal",87.00,6.00,6,81.00,500,False,500
1058,"Cooking Essentials","Delight Nuts Pista Roasted & Salted",425.00,20.00,6,340.00,200,False,200
1059,"Cooking Essentials","Top Ramen Noodles, Atta",80.00,0.00,1,80.00,280,False,280
1060,"Cooking Essentials","Hershey's Cocoa Powder",95.00,0.00,5,95.00,70,False,70
1061,"Cooking Essentials","Praakritik Organic Singhara Atta",240.00,6.00,4,225.00,500,False,500
1062,"Cooking Essentials","Gits Veg Biryani Ready to Eat",110.00,10.00,6,99.00,265,False,265
1063,"Cooking Essentials","Delight Nuts Cranberries Sliced ",299.00,20.00,6,239.00,200,False,200
1064,"Cooking Essentials","Borges Durum Wheat Pasta Superior Quality",250.00,40.00,6,149.00,500,False,500
1065,"Cooking Essentials","Ceres Foods Laal Maas Instant Liquid Masala",220.00,50.00,5,110.00,200,False,200
1066,"Cooking Essentials","Popular Essentials Sattu Atta",90.00,12.00,3,79.00,500,False,500
1067,"Cooking Essentials","Popular Essentials Mustard Seeds Rai Yellow",25.00,0.00,5,25.00,100,False,100
1068,"Cooking Essentials","Praakritik Organic Extra Virgin Coconut Oil",150.00,10.00,5,134.00,100,False,100
1069,"Cooking Essentials","Praakritik Organic Garlic Powder",110.00,1.00,5,108.00,100,False,100
1070,"Cooking Essentials","Sugarfree Gold Low Calorie Sweetner ",125.00,5.00,6,118.00,100,False,100
1071,"Cooking Essentials","Aashirvaad Breakfast Instant Mix - Rice Idli",75.00,30.00,6,52.00,200,False,200
1072,"Cooking Essentials","Kitchens Of India Mutter Paneer",130.00,4.00,6,124.00,285,False,285
1073,"Cooking Essentials","Ching's Secret Veg Manchurian Masala",44.00,0.00,6,44.00,60,False,60
1074,"Cooking Essentials","Popular Essentials Jowa Flour",50.00,2.00,5,49.00,500,False,500
1075,"Cooking Essentials","Everest Shahi Biryani Masala",245.00,0.00,6,245.00,200,False,200
1076,"Cooking Essentials","Popular Essentials Black Til",50.00,6.00,4,47.00,100,False,100
1077,"Cooking Essentials","Popular Essentials Pancharatna Dal",80.00,10.00,6,72.00,500,False,500
1078,"Cooking Essentials","Saffola 100% Pure Honey",475.00,8.00,2,437.00,1000,False,750
1079,"Cooking Essentials","Popular Essentials Tamarind",150.00,14.00,6,128.00,500,False,500
1080,"Cooking Essentials","Gits Rice Dosa Instant Breakfast Mix",60.00,5.00,5,57.00,200,False,200
1081,"Cooking Essentials","Popular Essentials Poppy Seeds (Gasagase)",280.00,7.00,6,260.00,100,False,100
1082,"Cooking Essentials","Hershey's Hot Chocolate Powder",210.00,0.00,4,210.00,250,False,250
1083,"Cooking Essentials","Borges Farfalle Durum Wheat Pasta ",250.00,0.00,5,250.00,500,False,500
1084,"Cooking Essentials","Satyam Chilli  Bedgi",82.00,10.00,5,73.00,100,False,100
1085,"Cooking Essentials","Aashirvaad Instant Mix - Rice Dosa",75.00,30.00,6,52.00,200,False,200
1086,"Cooking Essentials","Hershey's Cocoa - Natural Unsweetened",270.00,10.00,4,243.00,225,False,225
1087,"Cooking Essentials","Weikfield Veg Jelly Crystals - Mango",45.00,2.00,6,44.00,90,False,90
1088,"Cooking Essentials","Praakritik Orrganic Cold Pressed Sesame Oil",130.00,10.00,5,117.00,100,False,100
1089,"Cooking Essentials","Amulya Dairy Whitener ",380.00,2.00,4,372.00,1000,False,1
1090,"Cooking Essentials","ITC Master Chef Hyderabadi Biryani",75.00,30.00,5,52.00,80,False,80
1091,"Cooking Essentials","Flying Bird Butter Scotch Essence",50.00,2.00,6,49.00,20,False,20
1092,"Cooking Essentials","Dabur Hommade - Ginger Paste",50.00,6.00,6,47.00,200,False,200
1093,"Cooking Essentials","Popular Essentials Green Peas (Un-Polished)",120.00,10.00,5,108.00,500,False,500
1094,"Cooking Essentials","Quaker Oats Pouch",276.00,10.00,6,248.00,1500,False,1
1095,"Cooking Essentials","24 Mantra Organic Urad White Whole",145.00,15.00,4,122.00,500,False,500
1096,"Cooking Essentials","Popular Essentials Guntur Chilli Stemless",40.00,2.00,2,39.00,100,False,100
1097,"Cooking Essentials","Popular Essentials Moth Whole",90.00,10.00,6,81.00,500,False,500
1098,"Cooking Essentials","Keya Pizza Seasoning",109.00,17.00,6,90.00,45,False,45
1099,"Cooking Essentials","Keya Piri Piri | Exotic Spices Mix",109.00,20.00,6,87.00,80,False,80
1100,"Cooking Essentials","24 Mantra Organic Moong Dal",135.00,7.00,6,125.00,500,False,500
1101,"Cooking Essentials","Betty Crocker French Vanilla Cake Mix",310.00,10.00,6,276.00,520,False,520
1102,"Cooking Essentials","Delight Nuts Dried Cranberries ",340.00,20.00,6,272.00,200,False,200
1103,"Cooking Essentials","Everest Kesari Milk Masala",205.00,0.00,2,205.00,50,False,50
1104,"Cooking Essentials","Tong Garden Salted Cocktail Nuts",295.00,9.00,5,266.00,160,False,160
1105,"Cooking Essentials","MTR Uttapam Mix",165.00,5.00,6,156.00,500,False,500
1106,"Cooking Essentials","Gits Khaman Dhokla Instant Snack Mix",65.00,6.00,6,61.00,180,False,180
1107,"Cooking Essentials","Happilo Premium 100% Natural Whole Cashews",335.00,29.00,6,235.00,200,False,200
1108,"Cooking Essentials","Everest Dry Mango Powder",80.00,0.00,5,80.00,100,False,100
1109,"Cooking Essentials","Dabur Hommade - Ginger Garlic Past Tub",110.00,5.00,6,104.00,400,False,400
1110,"Cooking Essentials","Everest Chicken Masala",147.00,10.00,6,132.00,200,False,200
1111,"Cooking Essentials","Gits Medu Vada Instant Snack Mix",90.00,4.00,6,86.00,200,False,200
1112,"Cooking Essentials","Weikfield Drinking Chocolate Powder",65.00,10.00,6,58.00,100,False,100
1113,"Cooking Essentials","Popular Essentials Regular White Lobia",70.00,10.00,6,63.00,500,False,500
1114,"Cooking Essentials","Puro Healthy Salt Crystal",135.00,7.00,6,125.00,1000,False,1
1115,"Cooking Essentials","Popular Essentials Premium Jeera Rice",140.00,0.00,5,140.00,1000,False,1
1116,"Cooking Essentials","Smith & Jones Shahi Paneer Masala Mix",44.00,0.00,6,44.00,60,False,60
1117,"Cooking Essentials","Betty Crocker Mug Treats - Chocolate Mix - Pack of 4",200.00,11.00,6,178.00,264,False,264
1118,"Cooking Essentials","Smith & Jones Pasta Masala",60.00,10.00,5,54.00,108,False,108
1119,"Cooking Essentials","Catch Black Pepper Sprinkler",100.00,0.00,1,100.00,50,False,50
1120,"Cooking Essentials","Weikfield Cooker Cake Mix - Chocolate",95.00,6.00,6,89.00,150,False,150
1121,"Cooking Essentials","ITC Master Chef Butter Chicken",75.00,30.00,6,52.00,80,False,80
1122,"Cooking Essentials","Masala Oats Masala & Coriander ",195.00,9.00,5,176.00,500,False,500
1123,"Cooking Essentials","Smith & Jones Mutter Paneer Masala",42.00,0.00,6,42.00,60,False,60
1124,"Cooking Essentials","Kitchens of India Dal Bukhara Gravy Mix",110.00,30.00,6,77.00,285,False,285
1125,"Cooking Essentials","Popular Essentials Fried Gram (Bengal Gram)",70.00,10.00,6,63.00,500,False,500
1126,"Cooking Essentials","Gits Jalebi with Maker Dessert Mix",75.00,16.00,6,63.00,100,False,100
1127,"Cooking Essentials","Popular Essentials Soya Beans ",80.00,6.00,6,75.00,500,False,500
1128,"Cooking Essentials","24 Mantra Organic Roasted Bengal Gram Dal",105.00,7.00,6,97.00,500,False,500
1129,"Cooking Essentials","Keya Italian Seasoning",109.00,10.00,6,98.00,35,False,35
1130,"Cooking Essentials","MTR Idli/Dosa/Chilly Chutney Powder",115.00,0.00,3,115.00,200,False,200
1131,"Cooking Essentials","Delight Nuts Trail Mix ",399.00,25.00,6,299.00,200,False,200
1132,"Cooking Essentials","Praakritik Organic Chilka Moong Dal",120.00,10.00,6,108.00,500,False,500
1133,"Cooking Essentials","Smith & Jones Garlic & Herbs Masala Mix",99.00,0.00,6,99.00,75,False,75
1134,"Cooking Essentials","Eastern Tamarind",63.00,0.00,6,63.00,200,False,200
1135,"Cooking Essentials","Tong Garden Wasabi Coated Greenpeas Tin",200.00,11.00,6,178.00,180,False,180
1136,"Cooking Essentials","Flying Bird Pineapple Artifical Food Essence",50.00,2.00,6,49.00,20,False,20
1137,"Cooking Essentials","Mother's Recipe Tamarind Paste",50.00,2.00,2,49.00,200,False,200
1138,"Cooking Essentials","Japanese Choice Udon Noodles",295.00,9.00,6,266.00,250,False,250
1139,"Cooking Essentials","Pantai Coconut Milk",150.00,0.00,4,150.00,400,False,400
1140,"Cooking Essentials","Praakritik Organic Masoor Dal",130.00,10.00,6,116.00,500,False,500
1141,"Cooking Essentials","Popular Essentials Classic Sona Masuri Rice",430.00,10.00,6,387.00,5000,False,5
1142,"Cooking Essentials","Popular Essentials Salted Murmure ",70.00,18.00,6,57.00,400,False,400
1143,"Cooking Essentials","Oleev Active Oil (Pouch)",265.00,9.00,6,239.00,1000,False,1
1144,"Cooking Essentials","Delight Nuts Dried Blueberries ",540.00,20.00,6,432.00,150,False,150
1145,"Cooking Essentials","Popular Essentials Double Beans White",60.00,10.00,6,54.00,250,False,250
1146,"Cooking Essentials","Delight Nuts Almond Natural ",349.00,20.00,6,279.00,200,False,200
1147,"Cooking Essentials","Praakritik Organic Jaggery",160.00,6.00,6,150.00,900,False,900
1148,"Cooking Essentials","Praakritik Organic Raw Sugar",90.00,6.00,6,84.00,500,False,500
1149,"Cooking Essentials","MTR Masala - Sambar Powder",115.00,0.00,4,115.00,200,False,200
1150,"Cooking Essentials","RRO Til Dil Premium Til Oil Bottle",173.00,6.00,6,162.00,500,False,500
1151,"Cooking Essentials","ITC Master Chef Vegetable Biryani Cooking Paste",75.00,30.00,5,52.00,80,False,80
